Dick Cole,1
Prendahl,1
Arstan Whitebeard,1
Izembaro,1
Treasure,1
Lord Renly,1
Kems,1
Stanny,1
Princess Daena,1
Ser Boros,1
Small Paul,1
Prince Aemond,1
Rape,1
Ygon Oldfather,1
Pahls,1
Lady Glover,1
Merrett,1
Lord Whent,1
Bears,1
Blacktyde,1
The Book,1
Malanon,1
Luke,1
Bloodless Tom,1
Nissa Nissa,1
Ned Woods,1
Ghazdor,1
Tattered,1
Wendel Manderly,1
Battle Valley,1
Dolphin,1
Above the King,1
Greenhill,1
Rusty Flowers,1
Kingslander,1
Sunrise Gate,1
Saathos Saan,1
Florents,1
Lann the Clever,1
Deep,1
Fair Velos,1
Brandon Norrey,1
Pea Pod,1
Holts,1
Salty Wench,1
Great Bastards,1
Blackbuckle,1
Beron,1
Ryon Allyrion,1
Fat Tom,1
Uhoris,1
Glendon Hewett,1
Castle Stair,1
Wyverns,1
Beastmaster,1
Stoneheart,1
King Maegor,1
Kyleg,1
Dornishwoman,1
Maz Duur,1
Ghezn,1
Lady Barbrey,1
Outcast Inn,1
Myrmen,1
First Rangers,1
Salladhor the Splendid,1
Fountain,1
Varamyr Threeskins,1
Willas,1
Simon Toyne,1
Sealords,1
Hightower,1
Melara Hetherspoon,1
Oldforge,1
Admiral,1
Donnel Hill,1
Pretty Maris,1
Lord Merryweather,1
Jinglebell,1
Cobb,1
Merry,1
Ordello,1
Lord Ryswell,1
King of Westeros,1
Gerrold Redback,1
Lancel Lannister,1
Seat,1
Lord of the Three Sisters,1
Lord of Raventree,1
Harsley,1
Symon,1
Oberyns,1
Spicers,1
Raventree Hall,1
Fourteen Flames,1
Jogos Nhai,1
Kraken,1
Seal,1
Arm,1
Fair Maids,1
Black Shepherd,1
Valysar,1
Jade Gates,1
Prince Duncan,1
Raymund,1
Hound,1
Arthor,1
Caswell,1
