Book,Page,Chapter No,Chapter Name,POV,Character,Title,Forename,Surname,Old Surname,Alias,Regnal No,Gender,Status
A Feast for Crows,184,11,The Kraken's Daughter,Asha Greyjoy,Nagga,,Nagga,,,,,M,
A Feast for Crows,184,11,The Kraken's Daughter,Asha Greyjoy,Archmaester Rigney,Archmaester,Rigney,,,,,M,
A Feast for Crows,185,11,The Kraken's Daughter,Asha Greyjoy,Maester Denestan,Maester,Denestan,,,,,M,
A Feast for Crows,189,11,The Kraken's Daughter,Asha Greyjoy,Lord Germund Botley,Lord,Germund,Botley,,,,M,
A Feast for Crows,190,11,The Kraken's Daughter,Asha Greyjoy,Maester Joseran,Maester,Joseran,,,,,M,
A Feast for Crows,190,11,The Kraken's Daughter,Asha Greyjoy,Jon Myre; Pinchface,,Jon,Myre,,Pinchface,,M,
A Feast for Crows,190,11,The Kraken's Daughter,Asha Greyjoy,Lucas Codd; Left-Hand Lucas,,Lucas,Codd,,Left-Hand Lucas,,M,
A Feast for Crows,190,11,The Kraken's Daughter,Asha Greyjoy,Harren; Half-Hoare,,Harren,,,Half-Hoare,,M,
A Feast for Crows,190,11,The Kraken's Daughter,Asha Greyjoy,The Red Oarsman,,?,,,The Red Oarsman,,M,
A Feast for Crows,190,11,The Kraken's Daughter,Asha Greyjoy,Kemmett Pyke; The Bastard,,Kemmett,Pyke,,The Bastard,,M,
A Feast for Crows,190,11,The Kraken's Daughter,Asha Greyjoy,Rodrik Freeborn,,Rodrik,Freeborn,,,,M,
A Feast for Crows,190,11,The Kraken's Daughter,Asha Greyjoy,Torwold Browntooth,,Torwold,Browntooth,,,,M,
A Feast for Crows,193,12,Cersei III,Cersei Lannister,Melara Hetherspoon,,Melara,Hetherspoon,,,,F,
A Feast for Crows,195,12,Cersei III,Cersei Lannister,Ossifer Plumm,,Ossifer,Plumm,,,,M,
A Feast for Crows,200,12,Cersei III,Cersei Lannister,Wat; The Blue Bard,,Wat,,,The Blue Bard,,M,
A Feast for Crows,200,12,Cersei III,Cersei Lannister,Maggy; The Frog,,Maggy,,,The Frog,,F,
A Feast for Crows,206,12,Cersei III,Cersei Lannister,Lord Owen Merryweather,Lord,Owen,Merryweather,,,,M,
A Feast for Crows,208,13,The Soiled Knight,Arys Oakheart,Lord Edgerran Oakheart; The Open-Handed,Lord,Edgerran,Oakheart,,The Open-Handed,,M,
A Feast for Crows,208,13,The Soiled Knight,Arys Oakheart,Alester Oakheart,,Alester,Oakheart,,,,M,
A Feast for Crows,208,13,The Soiled Knight,Arys Oakheart,Ser Olyvar Oakheart; The Green Oak,Ser,Olyvar,Oakheart,,The Green Oak,,M,
A Feast for Crows,210,13,The Soiled Knight,Arys Oakheart,Septa Eglantine,Septa,Eglantine,,,,,F,
A Feast for Crows,210,13,The Soiled Knight,Arys Oakheart,Ser Gascoyne; Of the Greenblood,Ser,Gascoyne,,,Of the Greenblood,,M,
A Feast for Crows,211,13,The Soiled Knight,Arys Oakheart,Prince Maron Martell,Prince,Maron,Martell,,,,M,
A Feast for Crows,216,13,The Soiled Knight,Arys Oakheart,Ser Lucamore Strong; Lucamore the Lusty,Ser,Lucamore,Strong,,Lucamore the Lusty,,M,
A Feast for Crows,218,13,The Soiled Knight,Arys Oakheart,Ser Criston Cole; Kingmaker,Ser,Criston,Cole,,Kingmaker,,M,
A Feast for Crows,221,13,The Soiled Knight,Arys Oakheart,Lady Alyse Ladybright,Lady,Alyse,Ladybright,,,,F,
A Feast for Crows,224,14,Brienne III,Brienne of Tarth,Ser Cedric Payne,Ser,Cedric,Payne,,,,M,
A Feast for Crows,225,14,Brienne III,Brienne of Tarth,Ser Lorimer; The Belly,Ser,Lorimer,,,The Belly,,M,
A Feast for Crows,229,14,Brienne III,Brienne of Tarth,Ser Hyle Hunt,Ser,Hyle,Hunt,,,,M,
A Feast for Crows,230,14,Brienne III,Brienne of Tarth,Ser Alyn Hunt,Ser,Alyn,Hunt,,,,M,
A Feast for Crows,235,14,Brienne III,Brienne of Tarth,Ser Ben Bushy; Big Ben,Ser,Ben,Bushy,,Big Ben,,M,D
A Feast for Crows,235,14,Brienne III,Brienne of Tarth,Ser Richard Farrow,Ser,Richard,Farrow,,,,M,D
A Feast for Crows,235,14,Brienne III,Brienne of Tarth,Ser Will; The Stork,Ser,Will,,,The Stork,,M,D
A Feast for Crows,235,14,Brienne III,Brienne of Tarth,Ser Edmund Ambrose,Ser,Edmund,Ambrose,,,,M,
A Feast for Crows,237,14,Brienne III,Brienne of Tarth,Ser Hugh Beesbury,Ser,Hugh,Beesbury,,,,M,
A Feast for Crows,237,14,Brienne III,Brienne of Tarth,Ser Owen Inchfield,Ser,Owen,Inchfield,,,,M,
A Feast for Crows,240,14,Brienne III,Brienne of Tarth,Ser Clarence Crabb,Ser,Clarence,Crabb,,,,M,
A Feast for Crows,245,15,Samwell II,Samwell Tarly,Meggett,,Meggett,,,,,F,
A Feast for Crows,246,15,Samwell II,Samwell Tarly,Lord Commander Brynden Rivers; Bloodraven,Lord Commander,Brynden,Rivers,,Bloodraven,,M,
A Feast for Crows,254,16,Jaime II,Jaime Lannister,Lord Garrison Prester,Lord,Garrison,Prester,,,,M,
A Feast for Crows,254,16,Jaime II,Jaime Lannister,Lord Robin Moreland,Lord,Robin,Moreland,,,,M,
A Feast for Crows,258,16,Jaime II,Jaime Lannister,Jon Bettley; Beardless Jon Bettley,,Jon,Bettley,,Beardless Jon Bettley,,M,
A Feast for Crows,258,16,Jaime II,Jaime Lannister,Humfrey Swyft,,Humfrey,Swyft,,,,M,
A Feast for Crows,265,16,Jaime II,Jaime Lannister,The Greatheart,,?,,,The Greatheart,,M,
A Feast for Crows,266,16,Jaime II,Jaime Lannister,Ser Gyles; Gyles Greycloak,Ser,Gyles,,,Gyles Greycloak,,M,
A Feast for Crows,266,16,Jaime II,Jaime Lannister,Ser Orivel; The Open-Handed,Ser,Orivel,,,The Open-Handed,,M,
A Feast for Crows,266,16,Jaime II,Jaime Lannister,Ser Addison Hill,Ser,Addison,Hill,,,,M,
A Feast for Crows,266,16,Jaime II,Jaime Lannister,Ser Michael Mertyns; The White Owl,Ser,Michael,Mertyns,,The White Owl,,M,
A Feast for Crows,266,16,Jaime II,Jaime Lannister,Ser Jeffory Norcross; Neveryield,Ser,Jeffory,Norcross,,Neveryield,,M,
A Feast for Crows,266,16,Jaime II,Jaime Lannister,Ser Tom Costayne; Long Tom Costayne,Ser,Tom,Costayne,,Long Tom Costayne,,M,
A Feast for Crows,266,16,Jaime II,Jaime Lannister,Ser Donnel; Of Duskendale,Ser,Donnel,,,Of Duskendale,,M,
A Feast for Crows,266,16,Jaime II,Jaime Lannister,Ser Robert Flowers; Red Robert Flowers,Ser,Robert,Flowers,,Red Robert Flowers,,M,
A Feast for Crows,266,16,Jaime II,Jaime Lannister,Ser Rolland Darklyn,Ser,Rolland,Darklyn,,,,M,
A Feast for Crows,267,17,Cersei IV,Cersei Lannister,Dorcas,,Dorcas,,,,,F,
A Feast for Crows,272,17,Cersei IV,Cersei Lannister,Septon Raynard,Septon,Raynard,,,,,M,
A Feast for Crows,272,17,Cersei IV,Cersei Lannister,Septon Torbert,Septon,Torbert,,,,,M,
A Feast for Crows,272,17,Cersei IV,Cersei Lannister,Septon Ollidor,Septon,Ollidor,,,,,M,
A Feast for Crows,286,18,The Iron Captain,Victarion Greyjoy,Nute; The Barber,,Nute,,,The Barber,,M,
A Feast for Crows,286,18,The Iron Captain,Victarion Greyjoy,Ralf Stonehouse; Red Ralf Stonehouse,,Ralf,Stonehouse,,Red Ralf Stonehouse,,M,
A Feast for Crows,286,18,The Iron Captain,Victarion Greyjoy,Ralf Kenning,,Ralf,Kenning,,,,M,D
A Feast for Crows,286,18,The Iron Captain,Victarion Greyjoy,Ralf; The Limper,,Ralf,,,The Limper,,M,
A Feast for Crows,290,18,The Iron Captain,Victarion Greyjoy,Fralegg; The Strong,,Fralegg,,,The Strong,,M,
A Feast for Crows,290,18,The Iron Captain,Victarion Greyjoy,Alvyn Sharp,,Alvyn,Sharp,,,,M,
A Feast for Crows,291,18,The Iron Captain,Victarion Greyjoy,Will Humble,,Will,Humble,,,,M,
A Feast for Crows,291,18,The Iron Captain,Victarion Greyjoy,Lenwood Tawney; Little Lenwood Tawney,,Lenwood,Tawney,,Little Lenwood Tawney,,M,
A Feast for Crows,291,18,The Iron Captain,Victarion Greyjoy,Romny Weaver,,Romny,Weaver,,,,M,
A Feast for Crows,291,18,The Iron Captain,Victarion Greyjoy,Eldred Codd,,Eldred,Codd,,,,M,
A Feast for Crows,293,18,The Iron Captain,Victarion Greyjoy,Stonehand,,Stonehand,,,,,M,
A Feast for Crows,293,18,The Iron Captain,Victarion Greyjoy,Quellon Humble,,Quellon,Humble,,,,M,
A Feast for Crows,293,18,The Iron Captain,Victarion Greyjoy,Ralf; The Shepherd,,Ralf,,,The Shepherd,,M,
A Feast for Crows,293,18,The Iron Captain,Victarion Greyjoy,Ralf; Of Lordsport,,Ralf,,,Of Lordsport,,M,
A Feast for Crows,293,18,The Iron Captain,Victarion Greyjoy,Qarl; The Thrall,,Qarl,,,The Thrall,,M,
A Feast for Crows,300,19,The Drowned Man,Aeron Greyjoy,Sigfry Stonetree,,Sigfry,Stonetree,,,,M,
A Feast for Crows,303,19,The Drowned Man,Aeron Greyjoy,Lord Gylbert Farwynd,Lord,Gylbert,Farwynd,,,,M,
A Feast for Crows,304,19,The Drowned Man,Aeron Greyjoy,Erik Ironmaker; Erik Anvil-Breaker/Erik the Just,,Erik,Ironmaker,,Erik Anvil-Breaker/Erik the Just,,M,
A Feast for Crows,304,19,The Drowned Man,Aeron Greyjoy,Thormor Ironmaker,,Thormor,Ironmaker,,,,M,
A Feast for Crows,305,19,The Drowned Man,Aeron Greyjoy,Denys Drumm,,Denys,Drumm,,,,M,
A Feast for Crows,305,19,The Drowned Man,Aeron Greyjoy,Donnel Drumm,,Donnel,Drumm,,,,M,
A Feast for Crows,206,12,Cersei III,Cersei Lannister,Dale; The Dread,,Dale,,,The Dread,,M,
A Feast for Crows,306,19,The Drowned Man,Aeron Greyjoy,Roryn; The Reaver,,Roryn,,,The Reaver,,M,
A Feast for Crows,306,19,The Drowned Man,Aeron Greyjoy,Gormond Drumm; The Oldfather,,Gormond,Drumm,,The Oldfather,,M,
A Feast for Crows,306,19,The Drowned Man,Aeron Greyjoy,Hilmar Drumm,,Hilmar,Drumm,,,,M,
A Feast for Crows,306,19,The Drowned Man,Aeron Greyjoy,Harmund Sharp,,Harmund,Sharp,,,,M,
A Feast for Crows,306,19,The Drowned Man,Aeron Greyjoy,Harrag Sharp,,Harrag,Sharp,,,,M,
A Feast for Crows,316,20,Brienne IV,Brienne of Tarth,Lord Lucifer Hardy,Lord,Lucifer,Hardy,,,,M,
A Feast for Crows,316,20,Brienne IV,Brienne of Tarth,Old Crackbones,,?,,,Old Crackbones,,M,
A Feast for Crows,317,20,Brienne IV,Brienne of Tarth,Rupert Crabb,,Rupert,Crabb,,,,M,
A Feast for Crows,317,20,Brienne IV,Brienne of Tarth,Clement Crabb,,Clement,Crabb,,,,M,
A Feast for Crows,318,20,Brienne IV,Brienne of Tarth,Raymond Nayland,,Raymond,Nayland,,,,M,
A Feast for Crows,318,20,Brienne IV,Brienne of Tarth,Harry Sawyer,,Harry,Sawyer,,,,M,
A Feast for Crows,318,20,Brienne IV,Brienne of Tarth,Robin Potter,,Robin,Potter,,,,M,
A Feast for Crows,320,20,Brienne IV,Brienne of Tarth,Lord Eustace Brune,Lord,Eustace,Brune,,,,M,
A Feast for Crows,335,21,The Queenmaker,Arianne Martell,Ser Andrey Dalt,Ser,Andrey,Dalt,,,,M,
A Feast for Crows,335,21,The Queenmaker,Arianne Martell,Lady Sylva Santagar; Spotted Sylva,Lady,Sylva,Santagar,,Spotted Sylva,,F,
A Feast for Crows,335,21,The Queenmaker,Arianne Martell,Garin,,Garin,,,,,M,
A Feast for Crows,335,21,The Queenmaker,Arianne Martell,Ser Gerold Dayne; Darkstar,Ser,Gerold,Dayne,,Darkstar,,M,
A Feast for Crows,338,21,The Queenmaker,Arianne Martell,Lord Ormond Yronwood,Lord,Ormond,Yronwood,,,,M,
A Feast for Crows,338,21,The Queenmaker,Arianne Martell,Cletus Yronwood,,Cletus,Yronwood,,,,M,D
A Feast for Crows,343,21,The Queenmaker,Arianne Martell,Dake,,Dake,,,,,M,
A Feast for Crows,343,21,The Queenmaker,Arianne Martell,Rolder,,Rolder,,,,,M,
A Feast for Crows,345,21,The Queenmaker,Arianne Martell,Rosamund Lannister,,Rosamund,Lannister,,,,F,
A Feast for Crows,350,22,Arya II,Arya Stark,The Kindly Man,,?,,,The Kindly Man,,M,A
A Feast for Crows,351,22,Arya II,Arya Stark,Umma,,Umma,,,,,F,
A Feast for Crows,357,22,Arya II,Arya Stark,Luco Prestayn,,Luco,Prestayn,,,,M,
A Feast for Crows,360,22,Arya II,Arya Stark,Uthero,,Uthero,,,,,M,
A Feast for Crows,363,22,Arya II,Arya Stark,The Fat Fellow,,?,,,The Fat Fellow,,M,A
A Feast for Crows,363,22,Arya II,Arya Stark,The Stern Face,,?,,,The Stern Face,,M,A
A Feast for Crows,363,22,Arya II,Arya Stark,The Handsome Man,,?,,,The Handsome Man,,M,A
A Feast for Crows,364,22,Arya II,Arya Stark,The Squinter,,?,,,The Squinter,,M,A
A Feast for Crows,364,22,Arya II,Arya Stark,The Lordling,,?,,,The Lordling,,M,A
A Feast for Crows,364,22,Arya II,Arya Stark,The Starved Man,,?,,,The Starved Man,,M,A
A Feast for Crows,366,22,Arya II,Arya Stark,Brusco,,Brusco,,,,,M,
A Feast for Crows,369,23,Alayne II,Sansa Stark,Benedar,,Benedar,,,,,M,
A Feast for Crows,369,23,Alayne II,Sansa Stark,Ser Gilwood Hunter; Young Lord Hunter,Ser,Gilwood,Hunter,,Young Lord Hunter,,M,
A Feast for Crows,372,23,Alayne II,Sansa Stark,Mela,,Mela,,,,,F,
A Feast for Crows,375,23,Alayne II,Sansa Stark,Lord Gerold Grafton,Lord,Gerold,Grafton,,,,M,
A Feast for Crows,375,23,Alayne II,Sansa Stark,Lord Jon Lynderly,Lord,Jon,Lynderly,,,,M,
A Feast for Crows,376,23,Alayne II,Sansa Stark,Lord Edmund Waxley,Lord,Edmund,Waxley,,,,M,
A Feast for Crows,381,23,Alayne II,Sansa Stark,Maester Helliweg,Maester,Helliweg,,,,,M,
A Feast for Crows,381,23,Alayne II,Sansa Stark,Septon Lucos,Septon,Lucos,,,,,M,
A Feast for Crows,381,23,Alayne II,Sansa Stark,Ser Harrold Hardyng; Harry the Heir,Ser,Harrold,Hardyng,,Harry the Heir,,M,
A Feast for Crows,385,23,Alayne II,Sansa Stark,Harlan Hunter,,Harlan,Hunter,,,,M,
A Feast for Crows,386,24,Cersei V,Cersei Lannister,Pate; The Whipping Boy,,Pate,,,The Whipping Boy,,M,
A Feast for Crows,388,24,Cersei V,Cersei Lannister,Noho Dimittis,,Noho,Dimittis,,,,M,
A Feast for Crows,392,24,Cersei V,Cersei Lannister,Ser Portifer Woodwright,Ser,Portifer,Woodwright,,,,M,
A Feast for Crows,405,24,Cersei V,Cersei Lannister,Jeyne Farman,,Jeyne,Farman,,,,F,
A Feast for Crows,412,25,Brienne V,Brienne of Tarth,Septon Meribald,Septon,Meribald,,,,,M,
A Feast for Crows,421,25,Brienne V,Brienne of Tarth,Willam; Brother of Meribald,,Willam,,,Brother of Meribald,,M,
A Feast for Crows,421,25,Brienne V,Brienne of Tarth,Robin; Brother of Meribald,,Robin,,,Brother of Meribald,,M,
A Feast for Crows,422,25,Brienne V,Brienne of Tarth,Owen; Brother of Meribald,,Owen,,,Brother of Meribald,,M,
A Feast for Crows,422,25,Brienne V,Brienne of Tarth,Jon Pox,,Jon,Pox,,,,M,
A Feast for Crows,423,26,Samwell III,Samwell Tarly,The Moonshadow,,?,,,The Moonshadow,,F,
A Feast for Crows,431,26,Samwell III,Samwell Tarly,Moroggo,,Moroggo,,,,,M,
A Feast for Crows,431,26,Samwell III,Samwell Tarly,Terro,,Terro,,,,,M,
A Feast for Crows,433,26,Samwell III,Samwell Tarly,Orbelo,,Orbelo,,,,,M,
A Feast for Crows,434,26,Samwell III,Samwell Tarly,Yna,,Yna,,,,,F,
A Feast for Crows,437,26,Samwell III,Samwell Tarly,Xhondo,,Xhondo,,,,,M,
A Feast for Crows,443,27,Jaime III,Jaime Lannister,Maester Gulian,Maester,Gulian,,,,,M,
A Feast for Crows,443,27,Jaime III,Jaime Lannister,Lewys Piper; Little Lew,,Lewys,Piper,,Little Lew,,M,
A Feast for Crows,449,27,Jaime III,Jaime Lannister,Ser Roger Hogg,Ser,Roger,Hogg,,,,M,
A Feast for Crows,462,28,Cersei VI,Cersei Lannister,Ser Bayard Norcross,Ser,Bayard,Norcross,,,,M,
A Feast for Crows,462,28,Cersei VI,Cersei Lannister,Ser Courtenay Greenhill,Ser,Courtenay,Greenhill,,,,M,
A Feast for Crows,462,28,Cersei VI,Cersei Lannister,Ser Lucantine Woodwright,Ser,Lucantine,Woodwright,,,,M,
A Feast for Crows,464,28,Cersei VI,Cersei Lannister,Russell Merryweather,,Russell,Merryweather,,,,M,
A Feast for Crows,481,29,The Reaver,Victarion Greyjoy,Wulfe; One-Ear,,Wulfe,,,One-Ear,,M,
A Feast for Crows,481,29,The Reaver,Victarion Greyjoy,Ragnor Pyke,,Ragnor,Pyke,,,,M,
A Feast for Crows,481,29,The Reaver,Victarion Greyjoy,Ser Talbert Serry,Ser,Talbert,Serry,,,,M,D
A Feast for Crows,488,29,The Reaver,Victarion Greyjoy,Lord Humfrey Hewett,Lord,Humfrey,Hewett,,,,M,
A Feast for Crows,493,29,The Reaver,Victarion Greyjoy,Falia Flowers,,Falia,Flowers,,,,F,
A Feast for Crows,498,29,The Reaver,Victarion Greyjoy,Cragorn,,Cragorn,,,,,M,
A Feast for Crows,505,30,Jaime IV,Jaime Lannister,Garrett Paege,,Garrett,Paege,,,,M,
A Feast for Crows,511,30,Jaime IV,Jaime Lannister,Ser Quincy Cox,Ser,Quincy,Cox,,,,M,
A Feast for Crows,514,30,Jaime IV,Jaime Lannister,Princess Daena Targaryen,Princess,Daena,Targaryen,,,,F,D
A Feast for Crows,521,31,Brienne VI,Brienne of Tarth,Brother Narbert,Brother,Narbert,,,,,M,
A Feast for Crows,522,31,Brienne VI,Brienne of Tarth,Brother Gillam,Brother,Gillam,,,,,M,
A Feast for Crows,522,31,Brienne VI,Brienne of Tarth,Brother Rawney,Brother,Rawney,,,,,M,
A Feast for Crows,522,31,Brienne VI,Brienne of Tarth,Brother Clement,Brother,Clement,,,,,M,
A Feast for Crows,525,31,Brienne VI,Brienne of Tarth,Septon Bennet,Septon,Bennet,,,,,M,
A Feast for Crows,532,31,Brienne VI,Brienne of Tarth,Galladon Tarth,,Galladon,Tarth,,,,M,
A Feast for Crows,532,31,Brienne VI,Brienne of Tarth,Alysanne Tarth,,Alysanne,Tarth,,,,F,
A Feast for Crows,532,31,Brienne VI,Brienne of Tarth,Arianne Tarth,,Arianne,Tarth,,,,F,
A Feast for Crows,535,32,Cersei VII,Cersei Lannister,Lord Dagon Greyjoy,Lord,Dagon,Greyjoy,,,,M,
A Feast for Crows,535,32,Cersei VII,Cersei Lannister,Lord Moribald Chester,Lord,Moribald,Chester,,,,M,
A Feast for Crows,535,32,Cersei VII,Cersei Lannister,Lord Osbert Serry,Lord,Osbert,Serry,,,,M,
A Feast for Crows,535,32,Cersei VII,Cersei Lannister,Lord Guthor Grimm,Lord,Guthor,Grimm,,,,M,
A Feast for Crows,554,33,Jaime V,Jaime Lannister,Ser Manfryd Yew,Ser,Manfryd,Yew,,,,M,
A Feast for Crows,554,33,Jaime V,Jaime Lannister,Ser Raynard Ruttiger,Ser,Raynard,Ruttiger,,,,M,
A Feast for Crows,565,33,Jaime V,Jaime Lannister,Lady Ellyn Tarbeck,Lady,Ellyn,Tarbeck,,,,F,
A Feast for Crows,569,34,Cat of the Canals III,Arya Stark,Talea,,Talea,,,,,F,
A Feast for Crows,569,34,Cat of the Canals III,Arya Stark,Brea,,Brea,,,,,F,
A Feast for Crows,572,34,Cat of the Canals III,Arya Stark,Beqqo; Blind Beqqo,,Beqqo,,,Blind Beqqo,,M,
A Feast for Crows,572,34,Cat of the Canals III,Arya Stark,Lotho Lornel,,Lotho,Lornel,,,,M,
A Feast for Crows,572,34,Cat of the Canals III,Arya Stark,Captain Moredo Prestayn,Captain,Moredo,Prestayn,,,,M,
A Feast for Crows,574,34,Cat of the Canals III,Arya Stark,Roggo; Red Roggo,,Roggo,,,Red Roggo,,M,
A Feast for Crows,574,34,Cat of the Canals III,Arya Stark,Lanna; Of the Happy Port,,Lanna,,,Of the Happy Port,,F,
A Feast for Crows,574,34,Cat of the Canals III,Arya Stark,Gyloro Dothare,,Gyloro,Dothare,,,,M,
A Feast for Crows,574,34,Cat of the Canals III,Arya Stark,Gyleno Dothare,,Gyleno,Dothare,,,,M,
A Feast for Crows,575,34,Cat of the Canals III,Arya Stark,Quill,,Quill,,,,,M,
A Feast for Crows,575,34,Cat of the Canals III,Arya Stark,Tagganaro,,Tagganaro,,,,,M,
A Feast for Crows,575,34,Cat of the Canals III,Arya Stark,Cossomo; The Conjurer,,Cossomo,,,The Conjurer,,M,A
A Feast for Crows,576,34,Cat of the Canals III,Arya Stark,Wat; Sailor,,Wat,,,Sailor,,M,
A Feast for Crows,576,34,Cat of the Canals III,Arya Stark,S'vrone,,Svrone,,,,,F,
A Feast for Crows,576,34,Cat of the Canals III,Arya Stark,The Drunken Daughter,,?,,,The Drunken Daughter,,F,
A Feast for Crows,576,34,Cat of the Canals III,Arya Stark,Jeyne; Canker Jeyne,,Jeyne,,,Canker Jeyne,,F,
A Feast for Crows,576,34,Cat of the Canals III,Arya Stark,Meralyn; Merry,,Meralyn,,,Merry,,F,
A Feast for Crows,577,34,Cat of the Canals III,Arya Stark,Bethany; Blushing Bethany,,Bethany,,,Blushing Bethany,,F,
A Feast for Crows,577,34,Cat of the Canals III,Arya Stark,Assadora,,Assadora,,,,,F,
A Feast for Crows,577,34,Cat of the Canals III,Arya Stark,The Poetess,,?,,,The Poetess,,F,
A Feast for Crows,577,34,Cat of the Canals III,Arya Stark,The Merling Queen,,?,,,The Merling Queen,,F,
A Feast for Crows,577,34,Cat of the Canals III,Arya Stark,The Veiled Lady,,?,,,The Veiled Lady,,F,
A Feast for Crows,578,34,Cat of the Canals III,Arya Stark,Bellegere Otherys; The Black Pearl,,Bellegere,Otherys,,The Black Pearl,,F,
A Feast for Crows,578,34,Cat of the Canals III,Arya Stark,Bellonara Otherys,,Bellonara,Otherys,,,,F,
A Feast for Crows,578,34,Cat of the Canals III,Arya Stark,Bellegere Otherys; The Black Pearl; Aegon IV's mistress,,Bellegere,Otherys,,The Black Pearl; Aegon IV's mistress,,F,
A Feast for Crows,579,34,Cat of the Canals III,Arya Stark,Narbo; Little Narbo,,Narbo,,,Little Narbo,,M,
A Feast for Crows,579,34,Cat of the Canals III,Arya Stark,Joss; The Gloom,,Joss,,,The Gloom,,M,
A Feast for Crows,579,34,Cat of the Canals III,Arya Stark,Quence,,Quence,,,,,M,
A Feast for Crows,579,34,Cat of the Canals III,Arya Stark,Allaquo,,Allaquo,,,,,M,
A Feast for Crows,579,34,Cat of the Canals III,Arya Stark,Sloey,,Sloey,,,,,F,
A Feast for Crows,579,34,Cat of the Canals III,Arya Stark,Myrmello,,Myrmello,,,,,M,
A Feast for Crows,581,34,Cat of the Canals III,Arya Stark,The Sailor's Wife,,?,,,The Sailor's Wife,,F,
A Feast for Crows,581,34,Cat of the Canals III,Arya Stark,Ezzelyno,,Ezzelyno,,,,,M,
A Feast for Crows,581,34,Cat of the Canals III,Arya Stark,Eustace; Of Braavos,,Eustace,,,Of Braavos,,M,
A Feast for Crows,586,35,Samwell IV,Samwell Tarly,Kojja Mo,,Kojja Mo,,,,,F,
A Feast for Crows,612,36,Cersei VIII,Cersei Lannister,Grand Maester Ellendor,Grand Maester,Ellendor,,,,,M,
A Feast for Crows,612,36,Cersei VIII,Cersei Lannister,Grand Maester Merion,Grand Maester,Merion,,,,,M,
A Feast for Crows,619,37,Brienne VII,Brienne of Tarth,Jon Heddle; Long Jon Heddle,,Jon,Heddle,,Long Jon Heddle,,M,
A Feast for Crows,622,37,Brienne VII,Brienne of Tarth,Willow Heddle,,Willow,Heddle,,,,F,
A Feast for Crows,622,37,Brienne VII,Brienne of Tarth,Jeyne Heddle,,Jeyne,Heddle,,,,F,
A Feast for Crows,624,37,Brienne VII,Brienne of Tarth,Wat; Orphan,,Wat,,,Orphan,,M,
A Feast for Crows,624,37,Brienne VII,Brienne of Tarth,Will; Orphan,,Will,,,Orphan,,M,
A Feast for Crows,624,37,Brienne VII,Brienne of Tarth,Tansy; Orphan,,Tansy,,,Orphan,,F,
A Feast for Crows,624,37,Brienne VII,Brienne of Tarth,Pate; Orphan,,Pate,,,Orphan,,M,
A Feast for Crows,624,37,Brienne VII,Brienne of Tarth,Jon Penny,,Jon,Penny,,,,M,
A Feast for Crows,624,37,Brienne VII,Brienne of Tarth,Ben; Ben Big Mouth; Orphan,,Ben,,,Ben Big Mouth; Orphan,,M,
A Feast for Crows,655,39,Cersei IX,Cersei Lannister,Hugh Clifton,,Hugh,Clifton,,,,M,
A Feast for Crows,669,40,The Princess in the Tower,Arianne Martell,Bors,,Bors,,,,,M,
A Feast for Crows,669,40,The Princess in the Tower,Arianne Martell,Timoth,,Timoth,,,,,M,
A Feast for Crows,669,40,The Princess in the Tower,Arianne Martell,Morra,,Morra,,,,,F,
A Feast for Crows,669,40,The Princess in the Tower,Arianne Martell,Mellei,,Mellei,,,,,F,
A Feast for Crows,669,40,The Princess in the Tower,Arianne Martell,Belandra,,Belandra,,,,,F,
A Feast for Crows,672,40,The Princess in the Tower,Arianne Martell,Lord Franklyn Fowler; The Old Hawk,Lord,Franklyn,Fowler,,The Old Hawk,,M,
A Feast for Crows,675,40,The Princess in the Tower,Arianne Martell,Ben Beesbury,,Ben,Beesbury,,,,M,
A Feast for Crows,680,40,The Princess in the Tower,Arianne Martell,Lady Jordayne,Lady,?,Jordayne,,,,F,
A Feast for Crows,684,40,The Princess in the Tower,Arianne Martell,Frynne,,Frynne,,,,,M,
A Feast for Crows,684,40,The Princess in the Tower,Arianne Martell,Maester Kedry,Maester,Kedry,,,,,M,D
A Feast for Crows,687,41,Alayne III,Sansa Stark,Ser Artys Arryn; The Winged Knight,Ser,Artys,Arryn,,The Winged Knight,,M,D
A Feast for Crows,690,41,Alayne III,Sansa Stark,Terrance Lynderly,,Terrance,Lynderly,,,,M,
A Feast for Crows,690,41,Alayne III,Sansa Stark,Gyles Grafton,,Gyles,Grafton,,,,M,
A Feast for Crows,699,41,Alayne III,Sansa Stark,Ossy,,Ossy,,,,,M,
A Feast for Crows,699,41,Alayne III,Sansa Stark,Carrot,,Carrot,,,,,M,
A Feast for Crows,707,41,Alayne III,Sansa Stark,Ser Byron; The Beautiful,Ser,Byron,,,The Beautiful,,M,
A Feast for Crows,707,41,Alayne III,Sansa Stark,Ser Morgarth; The Merry,Ser,Morgarth,,,The Merry,,M,
A Feast for Crows,709,41,Alayne III,Sansa Stark,Lord Jasper Arryn,Lord,Jasper,Arryn,,,,M,
A Feast for Crows,709,41,Alayne III,Sansa Stark,Alys Waynwood (Arryn),,Alys,Waynwood,Arryn,,,F,
A Feast for Crows,709,41,Alayne III,Sansa Stark,Ser Elys Waynwood,Ser,Elys,Waynwood,,,,M,
A Feast for Crows,728,43,Cersei X,Cersei Lannister,Septa Moelle,Septa,Moelle,,,,,F,
